t_N1000,I_N1000,t_N2500,I_N2500,t_N5000,I_N5000,t_N7500,I_N7500,t_N10000,I_N10000,t_N12500,I_N12500,t_N15000,I_N15000,t_N20000,I_N20000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9024,3.0306519102017146,15.751999999999999,3.0199745037158885,11.814,2.588161800905148
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.904,3.0306527255302074,15.753333333333332,3.019988973554152,11.815,2.588529744095834
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9056,3.0306535395907654,15.754666666666665,3.0200034247699366,11.816,2.5888974339146302
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9072,3.0306543523853593,15.756,3.020017857387029,11.817,2.589264870449271
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9088,3.0306551639159576,15.757333333333333,3.0200322714291876,11.818,2.589632053787614
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9104,3.0306559741845245,15.758666666666667,3.020046666920141,11.819,2.589998984017634
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.912000000000003,3.0306567831930225,15.76,3.0200610438835893,11.82,2.590365661227422
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.913600000000002,3.0306575909434113,15.761333333333333,3.0200754023431995,11.821,2.5907320855051883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.915200000000002,3.0306583974376444,15.762666666666666,3.020089742322611,11.822000000000001,2.5910982569392647
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.916800000000002,3.0306592026776777,15.764,3.020104063845434,11.823,2.5914641756180923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.918400000000002,3.0306600066654585,15.765333333333333,3.020118366935247,11.824,2.5918298416302363
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.92,3.030660809402935,15.766666666666666,3.0201326516156013,11.825000000000001,2.5921952550643756
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9216,3.0306616108920497,15.767999999999999,3.020146917910016,11.826,2.592560416009306
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9232,3.030662411134745,15.769333333333332,3.0201611658419822,11.827,2.59292532455394
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9248,3.0306632101329565,15.770666666666665,3.0201753954349613,11.828,2.593289980787305
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9264,3.0306640078886207,15.772,3.020189606712384,11.829,2.593654384798546
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.928,3.0306648044036684,15.773333333333333,3.0202037996976543,11.83,2.5940185366769217
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9296,3.0306655996800282,15.774666666666667,3.020217974414143,11.831,2.594382436511806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9312,3.030666393719626,15.776,3.020232130885194,11.832,2.5947460843926877
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9328,3.030667186524384,15.777333333333333,3.020246269134121,11.833,2.595109480409171
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9344,3.0306679780962233,15.778666666666666,3.020260389184209,11.834,2.5954726246509736
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.936,3.0306687684370597,15.78,3.0202744910587125,11.835,2.5958355172079277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9376,3.030669557548806,15.781333333333333,3.020288574780858,11.836,2.596198158169977
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9392,3.030670345433374,15.782666666666666,3.020302640373843,11.837,2.596560547627182
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9408,3.0306711320926727,15.783999999999999,3.020316687860833,11.838000000000001,2.5969226856697145
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9424,3.0306719175286045,15.785333333333332,3.020330717264967,11.839,2.597284572387858
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.944000000000003,3.030672701743072,15.786666666666665,3.020344728609355,11.84,2.5976462078720095
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.945600000000002,3.0306734847379757,15.788,3.020358721917076,11.841000000000001,2.5980075922126806
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.947200000000002,3.0306742665152093,15.789333333333333,3.0203726972111826,11.842,2.5983687255004906
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.948800000000002,3.0306750470766675,15.790666666666667,3.020386654514695,11.843,2.5987296078261726
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.950400000000002,3.0306758264242397,15.792,3.0204005938506078,11.844,2.5990902392805713
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.952,3.030676604559813,15.793333333333333,3.0204145152418835,11.845,2.599450619954644
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9536,3.030677381485272,15.794666666666666,3.0204284187114583,11.846,2.5998107499394547
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9552,3.0306781572024972,15.796,3.0204423042822373,11.847,2.6001706293261813
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9568,3.030678931713368,15.797333333333333,3.0204561719770995,11.848,2.6005302582061103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9584,3.0306797050197596,15.798666666666666,3.0204700218188916,11.849,2.600889636670639
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.96,3.0306804771235436,15.799999999999999,3.0204838538304357,11.85,2.6012487648112756
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9616,3.03068124802659,15.801333333333332,3.020497668034521,11.851,2.6016076427196344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9632,3.0306820177307663,15.802666666666665,3.0205114644539104,11.852,2.6019662704874413
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9648,3.030682786237936,15.804,3.0205252431113374,11.853,2.6023246482065314
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9664,3.03068355354996,15.805333333333333,3.0205390040295073,11.854000000000001,2.602682775968847
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.968,3.030684319668696,15.806666666666667,3.0205527472310965,11.855,2.6030406538664383
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9696,3.0306850845959983,15.808,3.0205664727387527,11.856,2.603398281991465
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9712,3.030685848333722,15.809333333333333,3.020580180575096,11.857000000000001,2.6037556604361956
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9728,3.030686610883713,15.810666666666666,3.020593870762716,11.858,2.604112789293001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9744,3.0306873722478205,15.812,3.0206075433241746,11.859,2.604469668654364
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.976000000000003,3.0306881324278865,15.813333333333333,3.0206211982820075,11.86,2.604826298612873
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.977600000000002,3.030688891425753,15.814666666666666,3.02063483565872,11.861,2.605182679261225
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.979200000000002,3.0306896492432567,15.815999999999999,3.0206484554767874,11.862,2.605538810692218
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.980800000000002,3.0306904058822335,15.817333333333332,3.0206620577586603,11.863,2.6058946929987603
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.982400000000002,3.030691161344515,15.818666666666665,3.0206756425267587,11.864,2.6062503262738663
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.984,3.0306919156319316,15.82,3.0206892098034746,11.865,2.606605710610653
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9856,3.030692668746309,15.821333333333333,3.020702759611173,11.866,2.6069608461023446
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9872,3.0306934206894707,15.822666666666667,3.020716291972189,11.867,2.60731573284227
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9888,3.0306941714632387,15.824,3.02072980690883,11.868,2.607670370923862
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9904,3.030694921069429,15.825333333333333,3.0207433044433767,11.869,2.6080247604406592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.992,3.030695669509859,15.826666666666666,3.020756784598079,11.870000000000001,2.6083789014863035
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9936,3.0306964167863395,15.828,3.0207702473951623,11.871,2.6087327941545393
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9952,3.030697162900681,15.829333333333333,3.020783692856821,11.872,2.609086438539217
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9968,3.0306979078546896,15.830666666666666,3.0207971210052227,11.873000000000001,2.6094398347342898
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9984,3.03069865165017,15.831999999999999,3.0208105318625065,11.874,2.60979298283381
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0306993942889227,15.833333333333332,3.0208239254507845,11.875,2.610145882931939
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0016,3.0307001357727463,15.834666666666665,3.020837301792141,11.876,2.6104985351229364
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0032,3.030700876103436,15.836,3.0208506609086307,11.877,2.610850939501166
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0048,3.0307016152827853,15.837333333333333,3.0208640028222824,11.878,2.61120309616109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0064,3.030702353312583,15.838666666666667,3.0208773275550964,11.879,2.6115550051972773
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.008000000000003,3.030703090194617,15.84,3.020890635129045,11.88,2.611906666704395
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.009600000000002,3.0307038259306722,15.841333333333333,3.0209039255660732,11.881,2.6122580807772118
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.011200000000002,3.03070456052253,15.842666666666666,3.0209171988880983,11.882,2.612609247510595
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.012800000000002,3.0307052939719688,15.844,3.020930455117009,11.883000000000001,2.6129601669995193
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.014400000000002,3.0307060262807646,15.845333333333333,3.0209436942746684,11.884,2.6133108393390505
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.016000000000002,3.030706757450691,15.846666666666666,3.0209569163829104,11.885,2.6136612646243615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0176,3.030707487483519,15.847999999999999,3.020970121463542,11.886000000000001,2.614011442950722
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0192,3.030708216381016,15.849333333333332,3.0209833095383414,11.887,2.6143613744135004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0208,3.0307089441449473,15.850666666666665,3.020996480629062,11.888,2.614711059108166
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0224,3.030709670777075,15.852,3.0210096347574273,11.889000000000001,2.6150604971302864
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.024,3.0307103962791584,15.853333333333333,3.0210227719451352,11.89,2.6154096885755274
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0256,3.030711120652956,15.854666666666667,3.021035892213854,11.891,2.615758633539653
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0272,3.03071184390022,15.856,3.0210489955852267,11.892,2.616107332118527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0288,3.0307125660227032,15.857333333333333,3.021062082080868,11.893,2.6164557844081076
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0304,3.0307132870221527,15.858666666666666,3.021075151722366,11.894,2.616803990504455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.032,3.030714006900317,15.86,3.021088204531281,11.895,2.6171519505037217
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0336,3.030714725658937,15.861333333333333,3.021101240529146,11.896,2.617499664502162
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0352,3.030715443299754,15.862666666666666,3.0211142597374683,11.897,2.6178471325961223
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0368,3.030716159824507,15.863999999999999,3.0211272621777256,11.898,2.61819435488205
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0384,3.030716875234929,15.865333333333332,3.0211402478713696,11.899000000000001,2.6185413314564854
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.04,3.0307175895327547,15.866666666666665,3.0211532168398256,11.9,2.6188880624160653
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.041600000000003,3.030718302719712,15.868,3.0211661691044918,11.901,2.6192345478575216
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.043200000000002,3.030719014797529,15.869333333333334,3.021179104686738,11.902000000000001,2.6195807878776853
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.044800000000002,3.0307197257679306,15.870666666666667,3.0211920236079086,11.903,2.6199267825734776
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.046400000000002,3.0307204356326376,15.872,3.0212049258893208,11.904,2.6202725320419167
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.048000000000002,3.0307211443933686,15.873333333333333,3.021217811552263,11.905,2.6206180363801144
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0496,3.0307218520518417,15.874666666666666,3.0212306806180007,11.906,2.6209632956852804
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0512,3.0307225586097686,15.876,3.021243533107768,11.907,2.6213083100547125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0528,3.030723264068862,15.877333333333333,3.0212563690427747,11.908,2.621653079585807
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0544,3.0307239684308294,15.878666666666666,3.021269188444204,11.909,2.621997604376052
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.056,3.030724671697377,15.879999999999999,3.021281991333211,11.91,2.6223418845230277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0576,3.030725373870207,15.881333333333332,3.021294777730927,11.911,2.6226859201244097
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0592,3.030726074951021,15.882666666666665,3.021307547658452,11.912,2.623029711277963
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0608,3.0307267749415163,15.884,3.021320301136863,11.913,2.623373258081549
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0624,3.030727473843388,15.885333333333334,3.0213330381872083,11.914,2.6237165606331176
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.064,3.0307281716583288,15.886666666666667,3.021345758830513,11.915000000000001,2.6240596190307133
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0656,3.030728868388028,15.888,3.0213584630877706,11.916,2.624402433372469
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0672,3.0307295640341736,15.889333333333333,3.0213711509799523,11.917,2.624745003756613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0688,3.03073025859845,15.890666666666666,3.0213838225280005,11.918000000000001,2.6250873302814624
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0704,3.030730952082539,15.892,3.0213964777528317,11.919,2.6254294130454237
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.072,3.0307316444881205,15.893333333333333,3.0214091166753376,11.92,2.625771252146996
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.073600000000003,3.0307323358168707,15.894666666666666,3.0214217393163807,11.921,2.626112847684769
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.075200000000002,3.030733026070464,15.895999999999999,3.021434345696799,11.922,2.6264541997574224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.076800000000002,3.030733715250573,15.897333333333332,3.0214469358374045,11.923,2.6267953084637226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.078400000000002,3.0307344033588652,15.898666666666665,3.0214595097589805,11.924,2.627136173902528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.080000000000002,3.0307350903970076,15.9,3.021472067482287,11.925,2.6274767961727883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0816,3.0307357763666642,15.901333333333334,3.021484609028057,11.926,2.627817175373537
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0832,3.030736461269496,15.902666666666667,3.0214971344169945,11.927,2.6281573116039
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0848,3.0307371451071616,15.904,3.0215096436697824,11.928,2.628497204963091
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0864,3.0307378278813175,15.905333333333333,3.021522136807073,11.929,2.628836855550411
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.088,3.0307385095936166,15.906666666666666,3.0215346138494947,11.93,2.6291762634652502
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0896,3.0307391902457104,15.908,3.021547074817649,11.931000000000001,2.629515428807085
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0912,3.0307398698392474,15.909333333333333,3.0215595197321123,11.932,2.6298543516754793
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0928,3.030740548375872,15.910666666666666,3.0215719486134343,11.933,2.6301930321700855
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0944,3.030741225857229,15.911999999999999,3.0215843614821387,11.934000000000001,2.6305314703906424
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.096,3.030741902284958,15.913333333333332,3.021596758358724,11.935,2.630869666436973
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0976,3.0307425776606984,15.914666666666665,3.0216091392636617,11.936,2.63120762040899
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0992,3.0307432519860855,15.915999999999999,3.021621504217398,11.937,2.63154533240669
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1008,3.030743925262751,15.917333333333334,3.021633853240354,11.938,2.631882802530158
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1024,3.030744597492327,15.918666666666667,3.0216461863529234,11.939,2.632220030879559
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.104,3.0307452686764407,15.92,3.021658503575475,11.94,2.632557017555151
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.105600000000003,3.0307459388167173,15.921333333333333,3.0216708049283523,11.941,2.632893762657271
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.107200000000002,3.030746607914781,15.922666666666666,3.0216830904318726,11.942,2.6332302662863416
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.108800000000002,3.0307472759722502,15.924,3.021695360106327,11.943,2.633566528542871
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.110400000000002,3.0307479429907445,15.925333333333333,3.0217076139719823,11.944,2.633902549527454
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.112000000000002,3.030748608971879,15.926666666666666,3.021719852049078,11.945,2.6342383293407656
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1136,3.0307492739172663,15.927999999999999,3.0217320743578298,11.946,2.6345738680835655
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1152,3.030749937828517,15.929333333333332,3.0217442809184267,11.947000000000001,2.6349091658566977
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1168,3.0307506007072385,15.930666666666665,3.021756471751032,11.948,2.635244222761089
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1184,3.0307512625550355,15.931999999999999,3.0217686468757843,11.949,2.6355790388977485
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12,3.0307519233735127,15.933333333333334,3.0217808063127958,11.950000000000001,2.635913614367769
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1216,3.0307525831642694,15.934666666666667,3.021792950082155,11.951,2.6362479492723256
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1232,3.0307532419289034,15.936,3.0218050782039234,11.952,2.636582043712675
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1248,3.0307538996690107,15.937333333333333,3.021817190698137,11.953,2.6369158977901566
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1264,3.0307545563861833,15.938666666666666,3.0218292875848083,11.954,2.6372495116061896
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.128,3.0307552120820125,15.94,3.021841368883922,11.955,2.6375828852622765
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1296,3.030755866758086,15.941333333333333,3.0218534346154393,11.956,2.637916018860001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1312,3.030756520415989,15.942666666666666,3.021865484799296,11.957,2.6382489125010276
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1328,3.030757173057305,15.943999999999999,3.0218775194554017,11.958,2.6385815662870975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1344,3.030757824683615,15.945333333333332,3.0218895386036424,11.959,2.63891398032004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.136,3.030758475296496,15.946666666666665,3.0219015422638775,11.96,2.6392461547017576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.137600000000003,3.0307591248975236,15.947999999999999,3.021913530455941,11.961,2.6395780895342353
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.139200000000002,3.0307597734882723,15.949333333333334,3.0219255031996446,11.962,2.6399097849195376
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.140800000000002,3.0307604210703123,15.950666666666667,3.021937460514771,11.963000000000001,2.6402412409598104
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.142400000000002,3.0307610676452126,15.952,3.0219494024210816,11.964,2.640572457757274
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.144000000000002,3.0307617132145377,15.953333333333333,3.02196132893831,11.965,2.6409034354142316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1456,3.0307623577798513,15.954666666666666,3.0219732400861656,11.966000000000001,2.641234174033063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1472,3.0307630013427156,15.956,3.0219851358843344,11.967,2.641564673716227
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1488,3.030763643904688,15.957333333333333,3.021997016352475,11.968,2.6418949345662606
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1504,3.0307642854673253,15.958666666666666,3.022008881510224,11.969,2.6422249566857787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.152,3.030764926032182,15.959999999999999,3.0220207313771903,11.97,2.6425547401774727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1536,3.030765565600808,15.961333333333332,3.0220325659729594,11.971,2.642884285144113
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1552,3.030766204174753,15.962666666666665,3.022044385317092,11.972,2.643213591688546
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1568,3.0307668417555638,15.963999999999999,3.0220561894291245,11.973,2.6435426599136944
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1584,3.0307674783447838,15.965333333333334,3.0220679783285678,11.974,2.643871489922559
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.16,3.0307681139439557,15.966666666666667,3.0220797520349074,11.975,2.6442000818182154
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1616,3.0307687485546175,15.968,3.022091510567606,11.976,2.644528435703817
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1632,3.030769382178308,15.969333333333333,3.0221032539461015,11.977,2.6448565516825897
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1648,3.03077001481656,15.970666666666666,3.022114982189805,11.978,2.6451844298578395
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1664,3.0307706464709065,15.972,3.022126695318106,11.979000000000001,2.645512070332945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.168,3.0307712771428776,15.973333333333333,3.0221383933503665,11.98,2.645839473211359
